Labels,Feature_0,Product_Name,Feature_1,Feature_2
1.0,love amazon echo alexa still new learning capabilities far absolutely live thinking enjoy even take advantage features,Echo WhiteEcho White,0.2545454545454545,5.0
1.0,bought replace nook hd screen way better nook hd,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5,5.0
-1.0,thing lasted even month went dead going try take back,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,-0.1,1.0
1.0,kids love use games books etc,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5,4.0
1.0,little price paid good buy kids prefer amazon tablets kids involved reading,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.25625,4.0
1.0,got mom replace aging ipod using reluctant adopt new technology loaded apps saw occasion slowly warming device issue amazon fire devices google play store apps installed example cannot access google hangouts mom would like use anyhow good overall device people starting use new tech items,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.11212121212121212,4.0
1.0,basically brought child play want pay lot money tablet way go,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,5.0
1.0,bought fire tablet friend laid unable walk since november loves entertaining even watches movies going get one,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,5.0
1.0,issues product daughter seems love,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.5,4.0
1.0,lot old tabletit hasmore memory,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.1,4.0
1.0,christmas gift family member absolutely loved,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7,5.0
1.0,amazon echo really useful everything already currently needed handsfree device use control lights send emergency phone calls alarm streaming music player shopping list weatherman search internet completely control phones text calling capabilities everything need,Amazon Fire TvAmazon Fire Tv,0.13333333333333333,4.0
1.0,yo daughter loves read watch certain shows netflix well amazon prime less interested apps good thing since access google play apps unless side load google play app casual person technical would like,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.08293650793650792,4.0
1.0,great ebook beginner light good looking,Kindle Oasis Ereader with Leather Charging Cover  Merlot  HighResolution Display  ppi WiFi  Includes Special Offers,0.6333333333333334,5.0
1.0,amazon fire tablet pretty solid tablet reader low price reading ebooks comfortable really great apps available amazons app store one drawback web browser bit sluggish tablet great looking ereader price outstanding looking actual tablet computer look elsewhere buy expecting perform well ipad kind device overall though really like,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3291666666666667,4.0
1.0,tablet grreeaatt children,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.0,3.0
1.0,great starter tablets got grandsons love,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.65,5.0
1.0,gave gift sister loves battery life great recently took trip canada texas battery lasted trip,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.4,5.0
1.0,really enjoy echo find used much expected adding apps fun usefulness love product,Amazon Fire TvAmazon Fire Tv,0.275,5.0
1.0,grandson loved especially alexis app,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.35,4.0
1.0,thing awesome got replace bose docking station garage could happier order get full use everything would recommend getting amazon prime,Echo WhiteEcho White,0.675,5.0
1.0,got present wife really likes uses check weather going able tell fitbit count without open laptop phone app play pandora iheart radio keeps track shopping list,Amazon Fire TvAmazon Fire Tv,0.175,5.0
1.0,bought christmas gift person bought different brand troubles extremely happy fire tablet,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4,5.0
1.0,bought update old one far good buy,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.3,5.0
1.0,great product listening music weather researching anything,Amazon Fire TvAmazon Fire Tv,0.8,5.0
1.0,everything need plenty apps download along books movies prime great bonus,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.8,5.0
1.0,best ereader ever used would recommend,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,1.0,5.0
1.0,wifes favorite kindles sold fire,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.5,5.0
1.0,cost tablet amazing upgrade storage via microsd card run room amazon version android easy navigate prime membership cannot beat,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5166666666666667,5.0
1.0,replacement another fire best tablet everything need fact blue bonus,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5,5.0
1.0,voice activated capability nice responsive volume full keep voice loud hear youwhat also nice learns multiple profile family,Echo WhiteEcho White,0.33,4.0
1.0,fastest booting tablet come across speed access sites really amazing,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.6000000000000001,5.0
1.0,really like new toy completely got set everything far lot fun playing getting set,Echo WhiteEcho White,0.1672727272727273,5.0
1.0,great tablet kids amazon bonuses worry content kid accessing,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.8,4.0
1.0,got kindle black friday great price good performer great price use nice versatile tablet kindle bok reading,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.5466666666666667,5.0
1.0,basic stuff need great price use apps web browsing video picked fire screen size resolution cpugpu battery life pretty good ads annoyingfar cheaper competing namebrand budget tablets almost everything needed level probably better supported fireos always little behind current android version would rather google play amazon still allows sideloading stuffrecommend ok living amazons world andor proficient enough load app stores packages know somebody,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.21625,5.0
1.0,much better expected great price,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4000000000000001,5.0
-1.0,great unless want spending alot money amazon everything unable download google android apps,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.15000000000000002,3.0
1.0,use echo every day play jeopardy kids easy set use favorite skill list maker tell need populates list phone lamps connected echo tell alexa turn used find phone selection music incredible great sound,Echo WhiteEcho White,0.6066666666666667,5.0
1.0,great product easy use plays news weather music games,Amazon Fire TvAmazon Fire Tv,0.6166666666666667,5.0
1.0,amazon fire tablet cool useful especially son playing games downloading free games ebooks,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2625,4.0
1.0,best tablet ever ereader several tablets one fav,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5,4.0
1.0,easy set easy use need amazon prime account,Echo WhiteEcho White,0.43333333333333335,4.0
1.0,good capabilities good sound quick responses good amount applications respond quickly,Echo WhiteEcho White,0.5277777777777778,4.0
1.0,tablet great deal black friday purchased reading books lightly going online expecting amazing power something cheap dig think,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4066666666666667,5.0
1.0,fantastic display easy use putting device rest leaves ad screen care nice long battery life,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.3458333333333333,4.0
1.0,lot fun also convenient since hands free,Echo WhiteEcho White,0.35,5.0
1.0,kids love good enjoy playing game music,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.30000000000000004,5.0
1.0,everything asked kindle read play games also much need including taking photos costeffective little tablet,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.006250000000000006,5.0
-1.0,think tablet good reading books fast able anything else,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4666666666666666,3.0
1.0,really sure capabilities applications echo still discovering week happy product easy initial setup easy access home wifi amazon account google account already used set timers reminders reorder past amazon purchases easypeasy lemon squeezy,Echo WhiteEcho White,0.3194444444444445,5.0
1.0,even onky gb pretty quick issue downloading free webroot compatible,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3277777777777778,4.0
1.0,cannot go wrong thing graphics speed best,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.25,3.0
1.0,got someone gift enjoy asking weather things around house favorite music play tested amazed look forward capable future,Echo WhiteEcho White,0.275,5.0
1.0,really love item would definitely recommend friend,Echo WhiteEcho White,0.25,5.0
1.0,bought mom loves dependable tough enoughdropped times scratch great item,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2055555555555556,5.0
1.0,amazon product met expectations great product,Amazon Fire TvAmazon Fire Tv,0.8,5.0
1.0,echo echo dot almost every room house echo incredible sound small device echo dot hot speaker work great controlling smart home devices personally set control hue lights schlage connect lock wink hub logitech harmony hub control entertainment system fantastic buy,Amazon  Amazon Tap Portable Bluetooth and WiFi Speaker  BlackAmazon  Amazon Tap Portable Bluetooth and WiFi Speaker  Black,0.3392857142857143,5.0
1.0,bought four year old nephew enjoying,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3,5.0
1.0,great stereo back porch lighting use alexa back porch hot tub stereo turn hue go lighting also use hue lighting bedrooms hue lighting strips kitchen also learn new alexa skills iphone every day super easy learn use alexa,Amazon  Amazon Tap Portable Bluetooth and WiFi Speaker  BlackAmazon  Amazon Tap Portable Bluetooth and WiFi Speaker  Black,0.27900432900432903,5.0
1.0,gave god child ahe loves deaf,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,4.0
1.0,would recommend family friends love,Echo WhiteEcho White,0.5,5.0
1.0,kindle replaces older kindle love,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3333333333333333,5.0
1.0,fun asking alexa random questions readily answers addition enjoying various stations music lists available us sure never exhaust echos abilities lot sure enjoying,Echo WhiteEcho White,0.26666666666666666,5.0
1.0,great entry point tablet market purchase father law really enjoys bit smaller side sure would want tablet far really seems enjoying,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.32857142857142857,5.0
1.0,easy great tone amazingi gave gift problem setting amazon listen music immediately obeyed commands great,Echo WhiteEcho White,0.6777777777777777,5.0
1.0,echo good playing music getting weather tried smart home devices would great intuitive found app requires specific command problem trying remember app allowable voice commands glad see abilities added constantly,Echo WhiteEcho White,0.3690476190476191,4.0
1.0,good basic entry tablet plus u upgrade memory plus,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.35,3.0
1.0,yr old daughter loves play careful children order prime,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,5.0
1.0,far extremely satisfied purchase great product great price,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.55,5.0
1.0,good tablet price looking substitute amazon fire hd son lost pretty good replacement much difference,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4625,3.0
1.0,second kindle price bad however exchange another one right purchased screen would come,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.13809523809523805,4.0
1.0,cannot believe well far field microphones work hear music tv noise kids great addition,Amazon  Amazon Tap Portable Bluetooth and WiFi Speaker  BlackAmazon  Amazon Tap Portable Bluetooth and WiFi Speaker  Black,0.45,5.0
1.0,bought four grand children love great price,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6,5.0
1.0,great tablet basic needs internet video streaming games books dont need ipad get one,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.4,4.0
1.0,main criticismfeedback electronics batteries feel batteries could replaceable rechargeable course always case unless electronic recycling available feasible nondamaging planet bit blow still feel technology great exception downloading nonkindle items little involved still possible used like feature downloading documents done reading many months due kindle easy read anywhere font size back lighting adjustable creates ideal reading situation regardless circumstances sure size reading books size perfect hand,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.365625,4.0
1.0,need geek squad help amazon prime purchased granddaughters want access books,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.0,5.0
1.0,son love cannot anything without amazon fire hand,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5,4.0
1.0,keyboard works case well ipad attached seems like net booki really like think end buying another mini ipad,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.1,5.0
1.0,echo awesome talking computer information music knowledge light bulb apps furnace apps garage door app simply amazing give gift love echo,Amazon Fire TvAmazon Fire Tv,0.625,5.0
1.0,purchased parents always viewing facebook videos cell phones amazon tablet perfect user friendly amazon prime account great access movies music,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.725,5.0
-1.0,hulu plays perfectlygreat volume kindle starts right able read fine however facebook click article read goes page within seconds page closes sometimes facebook app even load find blanking showing icons times dropped assuming internal problem tried playing couple games say need amazon app go purchase stuff already havethen closes saying error wish could replace new one,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.2677489177489177,2.0
1.0,easy use perfect size carry,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7166666666666667,5.0
1.0,portability important really like ease using echo,Amazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver AluminumAmazon Fire Hd  Tablet WiFi  Gb Special Offers  Silver Aluminum,0.30000000000000004,5.0
1.0,excellent black friday deal year old son excited go black friday thanksgiving dinner walked best buy surprised find busy organized easy see items find great deals,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.35750000000000004,5.0
1.0,really like tablet price right perfect browsing web reading books books kindle cheaper digital format well win win around depending whether prefer book,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5142857142857142,4.0
1.0,gift replace older one really likes one light battery last much longer,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.19333333333333336,5.0
1.0,another great product amzon daughter nothing great things say,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.8,4.0
1.0,like buying things work advertised doesalthough respond well wifes commands hmm,Echo WhiteEcho White,0.0,5.0
1.0,love product perfect size travel take everywhere great watching videos well,Echo WhiteEcho White,0.7666666666666666,5.0
1.0,great producti would recommend complaints,Echo WhiteEcho White,0.8,5.0
1.0,bought step mom updated kindle reads new kindle old one,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.11818181818181818,5.0
1.0,neat gadget easy set lot fun alexa,Amazon Fire TvAmazon Fire Tv,0.3666666666666667,5.0
1.0,purchased year old grandson loves easy use,Echo WhiteEcho White,0.26666666666666666,5.0
1.0,easy set use great functions waiting added give stars,Amazon Fire TvAmazon Fire Tv,0.6166666666666667,4.0
1.0,enjoying many capabilities product offers,Amazon Fire TvAmazon Fire Tv,0.3666666666666667,5.0
1.0,inexpensive gift bought give away christmas,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,4.0
-1.0,substitute original amazon echo tall cylinder unit turn knob top volume much louder speaker basis alexa originally developed,Echo WhiteEcho White,0.29375,5.0
1.0,previously dot got one much better listening music weather report everything,Amazon Fire TvAmazon Fire Tv,0.16666666666666669,5.0
1.0,great product access amazon voice overall search ability ok,Echo WhiteEcho White,0.43333333333333335,5.0
1.0,nice year old using go family vacation july happy see christmas exchange original one broken purchased took back best buy got brand new one problems,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3264204545454545,4.0
1.0,pros many integrate use easily spotify sirius wink name great news weather cons privacy conscious best friend listens everything catch word alexa following command example mention conversation word alexa whatever comes,Amazon  Amazon Tap Portable Bluetooth and WiFi Speaker  BlackAmazon  Amazon Tap Portable Bluetooth and WiFi Speaker  Black,0.4722222222222223,5.0
-1.0,sudden stoped charging used times short time purchase get replacement best helped,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.3333333333333333,3.0
1.0,child loves tablet day long wish youtube easier use though,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.05,4.0
1.0,great tablet price looking cheap easy use tablet one,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5444444444444445,5.0
1.0,older model light always get lamp read anywhere without worries light adjusts needed get lost book without worries screen perfect size great clarity easy travel,Kindle Voyage Ereader  HighResolution Display  ppi with Adaptive Builtin Light PagePress Sensors WiFi  Includes Special Offers,0.5333333333333333,5.0
1.0,purchased gift good choice advertised,Kindle Voyage Ereader  HighResolution Display  ppi with Adaptive Builtin Light PagePress Sensors WiFi  Includes Special Offers,0.7,5.0
1.0,purchased christmas gifts son granddaughters purchased different colors girls would fight one son replace broken tablet love,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.033333333333333326,5.0
1.0,son loves tablet proudly proclaims everyone meets check cool tablet especially loves freetime app,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.3833333333333333,5.0
1.0,got replace sons cheaper tablet well worth extra money loves,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.15,5.0
1.0,love amazon tablets bought daughter sister sister law mother law awesome product easy use,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6444444444444445,5.0
1.0,able read sort light able change font size,Kindle Voyage Ereader  HighResolution Display  ppi with Adaptive Builtin Light PagePress Sensors WiFi  Includes Special Offers,0.4666666666666666,5.0
1.0,still learning seems like good tablet less ipad see apps,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.26666666666666666,4.0
1.0,surprised easy startup use possibilities thought would purchased,Echo WhiteEcho White,0.26666666666666666,5.0
1.0,replaced older kindle new paper white version super improvement,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.15909090909090906,5.0
1.0,second amazon dot purchased keeps getting better,Echo WhiteEcho White,0.25,4.0
1.0,purchased kindle paperwhite prior international trip well worth investment created book cover black since one available orange think store time purchase,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.10666666666666666,5.0
-1.0,decent reader netflix device lots bugs gotchas trying use icons going screen random locking random performance hits task returned buying ipad mini build quality,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,-0.2777777777777778,3.0
1.0,would recommend anyone wants portable device like well worth price,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.25,5.0
1.0,awesome product got two two kids really enjoy,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7,4.0
1.0,good product service refer friend,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7,5.0
-1.0,although looks like tall much talking,Echo WhiteEcho White,0.2,5.0
1.0,new kindle replaced old kindle lot books surprise book transfer worked well seems work surfing net music sound okay,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.22727272727272724,4.0
1.0,samsung tablet tablet depending deal thing packs much entertainment especially prime membership hard go wrong almostdisposable price,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,-0.14791666666666667,4.0
1.0,enjoy using echo tell joke stream music answer question find useful setting timers alarms turning onoff lights,Echo WhiteEcho White,0.35,5.0
1.0,love kindle really cannot beat price lot,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.35,5.0
1.0,bought mom years old loves makes much reading material available format easy use accessible good job kindle,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.3680555555555555,5.0
1.0,th paper white travel lot never leave home ez use set,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.0,5.0
1.0,kindle nice road trips watch movies good battery life cool,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5499999999999999,3.0
1.0,grand daughter wanted tablet wonderful purchase birthday price excellent everything looking never wants put,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6,5.0
1.0,year old got birthday loves,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.1,5.0
1.0,alexa become part family love listening music,Amazon Fire TvAmazon Fire Tv,0.5,5.0
1.0,tablet great fit month old toddler able watch episodes favorite cartoons play apps assistance like able use tablet years come updating age appropriate apps,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.4714285714285715,5.0
1.0,purchased year old perfect kids first tablet,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.45,5.0
1.0,love perfect tablet gb expandable storage,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.75,5.0
1.0,tablet great surfing internet downloading movies watch airplane,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.8,4.0
1.0,loving new kindle fire easy use downloading breeze connectivity great also,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4924242424242424,5.0
1.0,needed tough little tablet grandson couple months held well,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,-0.2881944444444444,5.0
1.0,purchased tablet grandson gift loves,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,5.0
1.0,cannot beat pricepicked one best buyi like additional control parents kindles great want limit kids time youtube games etc would certainly recommend friend,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6714285714285714,4.0
1.0,kindle far best really enjoy weight ease eyes reading,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.5,5.0
1.0,granddaughter loved began using right away,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4928571428571428,5.0
1.0,fire good deal amount money cost simple use nice screen display,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4333333333333333,4.0
1.0,bought wife ignores game thanks kindle,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,-0.1,5.0
1.0,excellent tool help granddaughter advance learning skills also allows opportunity play educational games,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.625,5.0
1.0,glare ever easy process getting books reading made super easy,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.4,5.0
1.0,purchased daughter could read online books perfect size,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,1.0,4.0
1.0,fail amazon primarily use reading books watching prime video without problem love little thing,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.053125000000000006,5.0
1.0,competent tablet bargain price unfortunately crippled useless operating system amazons take android essentially removes functionality makes android great force use services apps instead googlesif tinkerer mind software hacking pretty easy fix hack googles apps services back resulting amazing amazingly cheap android tabletunless willing hire someone software modifications shall probably disappointed shall best cheap tablet shall ever ownit looks like might great kids even stock state kids could test added star possibilityunmodified starsmodified stars,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2455555555555556,3.0
1.0,lil tho version kindle theres glare ur outside n wrk outside crossing guard n shifts read n also read go sleep n turn light lower wake husband,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.13333333333333333,5.0
1.0,simple use works well unbeatable value price,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,5.0
1.0,good tablet yr old first interested still bought case maybe one day decided use road trip good product price,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.4,5.0
1.0,surprise getting kindle price great device read books,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.8,5.0
1.0,great stuff good tool help kids go find knowledge help wanting knowledge still encourage,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.75,4.0
1.0,forth kindle bought grandchildren spongy protective case take everywhere,Brand New Amazon Kindle Fire gb  Ips Display Tablet Wifi  Gb Blue,0.0,5.0
1.0,great learning apps year old put,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.45,5.0
1.0,purchased wife mothers day sure would finding things takes everywhere sometimes put sleeping play thunderstorm sounds going sleep,Echo WhiteEcho White,0.5,5.0
1.0,thought would good year old awesome ipad could get hang kindle fire,Fire Kids Edition Tablet  Display WiFi  GB Green KidProof Case,0.6,4.0
1.0,amazon echo best thing know need nice prime along speaker fills house nice sets request go get one soon find want one rooms dots nice,Amazon Fire TvAmazon Fire Tv,0.7000000000000001,5.0
1.0,daughter christmas love happy,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.65,5.0
1.0,great granddaughter loves easy use holds charge well,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.6166666666666667,5.0
1.0,love amazon fire tablet perfect size carry purse shopped around compared prices prior purchase best buy lowest price customer service excellent,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.7,5.0
-1.0,got year old mother view pics facebook childrengrandchildrengreat grandchildren great great grandchildren kids protection bumper able handle well bad side wanted hide apps could plus ended paying extra get rid ads,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.2500000000000001,3.0
1.0,bought basic web browsing lowrequirement games serves purpose cheap price good quality help support,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.3666666666666667,5.0
1.0,pleasure using product office living areas described pleasant convenient ease operation luxury voice activated commands help busy day,Echo WhiteEcho White,0.4166666666666666,5.0
-1.0,one keep price mind indeed get lot performs fairly well part notice lags anything resolution highgood best display plan lots reading fine videos though tablet overall cheap feel keep low price mind,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4194444444444445,4.0
1.0,works advertised small light along kindle fire,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.07500000000000001,5.0
1.0,absolutely love amazon echo purchased echo dot second room love play old school music found really fantastic music helpful answering questions much planning learn,Amazon  Amazon Tap Portable Bluetooth and WiFi Speaker  BlackAmazon  Amazon Tap Portable Bluetooth and WiFi Speaker  Black,0.2833333333333333,5.0
1.0,bought original paper white loved even though tremendous difference two units found lighter adjusts light much better really worth price difference questionable would recommend product avid reader,Kindle Voyage Ereader  HighResolution Display  ppi with Adaptive Builtin Light PagePress Sensors WiFi  Includes Special Offers,0.26203703703703696,5.0
1.0,great year old son loves easy set son knows work well great kids,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.5333333333333334,5.0
1.0,great tablet price display nice get features android camera speaker great though excellent gift new tablet users,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.6672727272727272,4.0
1.0,avoided ereader tablet served well amazon released new kindle fire thought traveling lot nice compactwhoa also doubles tablet far able access internet email things amazon app cannot remember name preinstalled hundreds freeyes freeappsi delighted point purchased two gifts add sd card increase storage space minor great product excellent buy,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4732954545454545,5.0
1.0,good price interface clean ipad limitation app stores initially tried use fire tablet cast videos tv chromecast embedded figured beautiful display easy transition paperwhite connected easily wifi done much yet except read books looks pretty tangerine pretty good price well,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.4183333333333333,5.0
1.0,purchased year old granddaughter purchased older sister one last year comforting knowing durable cover endure energy toddler,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.08888888888888889,5.0
1.0,good music quality rival expensive speakers course addition inquiry function wider range controlling household devices thermostats lights overall good investment,Echo WhiteEcho White,0.225,4.0
1.0,purchased amazon fire tablet one years wanted tablet sturdy would last purchased grandchildren,Fire Tablet  Display WiFi  GB  Includes Special Offers Magenta,0.0,5.0
1.0,gift family member really enjoy options getting books,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.4,4.0
1.0,still learning uses echo seems never fully understand new uses add almost daily via amazon never ending apps added,Amazon Fire TvAmazon Fire Tv,0.06818181818181818,5.0
1.0,really like kindle small enough throw purse battery lasts forever really like,Amazon Kindle Paperwhite  eBook reader   GB   monochrome Paperwhite  touchscreen  WiFi  black,0.037500000000000006,5.0
1.0,great tool home office would highly recommend anyone simple easy use,Amazon Fire TvAmazon Fire Tv,0.3483333333333334,5.0
1.0,much yet enough skills learn yet,Echo WhiteEcho White,0.1,4.0
1.0,bright screen lightweight design make ereader ideal reading setting,Kindle Voyage Ereader  HighResolution Display  ppi with Adaptive Builtin Light PagePress Sensors WiFi  Includes Special Offers,0.8,5.0
1.0,best deal seen online checked amazon good,AllNew Fire HD  Tablet  HD Display WiFi  GB  Includes Special Offers Magenta,0.85,5.0
